startTime,serie,words,eventType,sessionId
2025-05-29 15:49:56.620000+00:00,6-ensino-fundamental,"[{'tag': 'Verbo', 'word': 'Será'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Pronome', 'word': 'alguém'}, {'tag': 'Verbo', 'word': 'explicou'}, {'tag': 'Pronome', 'word': 'o'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'aconteceu'}, {'tag': 'Preposição+Artigo', 'word': 'na'}, {'tag': 'Substantivo', 'word': 'aula'}, {'tag': 'Adjetivo', 'word': 'passada'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,jw4hZ-Wn0h
2025-05-29 15:51:36.303000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'banco'}, {'tag': 'Verbo de Ligação', 'word': 'estava'}, {'tag': 'Adjetivo', 'word': 'fechado'}, {'tag': 'Preposição+Artigo', 'word': 'no'}, {'tag': 'Substantivo', 'word': 'domingo'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,KDE0TqL5pe
2025-05-29 15:51:47.493000+00:00,9-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Não'}, {'tag': 'Verbo', 'word': 'é'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Pronome', 'word': 'eu'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'queira'}, {'tag': 'Verbo', 'word': 'ir'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Coordenativa', 'word': 'mas'}, {'tag': 'Verbo de Ligação', 'word': 'estou'}, {'tag': 'Advérbio', 'word': 'muito'}, {'tag': 'Adjetivo', 'word': 'cansado'}, {'tag': 'Advérbio', 'word': 'hoje'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,GEJUMUNIRx
2025-05-29 15:53:17.786000+00:00,9-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Mesmo'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Verbo Auxiliar', 'word': 'esteja'}, {'tag': 'Verbo', 'word': 'chovendo'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo', 'word': 'iremos'}, {'tag': 'Preposição+Artigo', 'word': 'ao'}, {'tag': 'Substantivo', 'word': 'parque'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,sS0uOYMvnF
2025-05-29 15:54:00.920000+00:00,2-ensino-medio,"[{'tag': 'Verbo', 'word': 'Gosto'}, {'tag': 'Conjunção Subordinativa', 'word': 'de'}, {'tag': 'Verbo', 'word': 'ler'}, {'tag': 'Substantivo', 'word': 'livros'}, {'tag': 'Preposição', 'word': 'de'}, {'tag': 'Substantivo', 'word': 'aventura'}, {'tag': 'Conjunção Coordenativa', 'word': 'e'}, {'tag': 'Substantivo', 'word': 'mistério'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,xaVi4UqdYA
2025-05-29 15:55:02.482000+00:00,5-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Você'}, {'tag': 'Advérbio', 'word': 'já'}, {'tag': 'Verbo', 'word': 'pensou'}, {'tag': 'Preposição+Pronome', 'word': 'no'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo Auxiliar', 'word': 'vai'}, {'tag': 'Verbo', 'word': 'fazer'}, {'tag': 'Preposição+Artigo', 'word': 'nas'}, {'tag': 'Substantivo', 'word': 'férias'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,tBUJMwFAyz
2025-05-29 15:55:05.440000+00:00,4-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'Marcos'}, {'tag': 'Verbo', 'word': 'levou'}, {'tag': 'Substantivo', 'word': 'flores'}, {'tag': 'Preposição', 'word': 'para'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'mãe'}, {'tag': 'Adjetivo', 'word': 'cansado'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,uuIC_4cslQ
2025-05-29 15:55:28.183000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Eles'}, {'tag': 'Verbo', 'word': 'abriram'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'janela'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Substantivo', 'word': 'dificuldade'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,s0TYvMFu1C
2025-05-29 15:56:03.052000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'Que'}, {'tag': 'Substantivo', 'word': 'surpresa'}, {'tag': 'Adjetivo', 'word': 'agradável'}, {'tag': 'Verbo', 'word': 'encontrar'}, {'tag': 'Pronome', 'word': 'você'}, {'tag': 'Preposição', 'word': 'por'}, {'tag': 'Advérbio', 'word': 'aqui'}, {'tag': 'Pontuação', 'word': '!'}]",new-session,dwwy-GUb_G
2025-05-29 15:56:20.016000+00:00,9-ensino-fundamental,"[{'tag': 'Preposição', 'word': 'Por'}, {'tag': 'Substantivo', 'word': 'favor'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Pronome', 'word': 'me'}, {'tag': 'Verbo', 'word': 'diga'}, {'tag': 'Conjunção Subordinativa', 'word': 'se'}, {'tag': 'Verbo Auxiliar', 'word': 'vai'}, {'tag': 'Verbo', 'word': 'chover'}, {'tag': 'Advérbio', 'word': 'amanhã'}, {'tag': 'Advérbio', 'word': 'cedo'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,dKigRejCap
2025-05-29 15:56:31.107000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'professor'}, {'tag': 'Verbo', 'word': 'perguntou'}, {'tag': 'Conjunção Subordinativa', 'word': 'se'}, {'tag': 'Pronome', 'word': 'todos'}, {'tag': 'Verbo Auxiliar', 'word': 'haviam'}, {'tag': 'Verbo', 'word': 'entendido'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'explicação'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,hTCAaCAxGL
2025-05-29 15:57:01.829000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'aluno'}, {'tag': 'Verbo', 'word': 'apresentou'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'trabalho'}, {'tag': 'Verbo', 'word': 'atrasado'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,-eKAHtInxz
2025-05-29 15:57:31.241000+00:00,9-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'Ana'}, {'tag': 'Verbo', 'word': 'trouxe'}, {'tag': 'Substantivo', 'word': 'flores'}, {'tag': 'Preposição', 'word': 'para'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'professora'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,tZ3SLLEsmX
2025-05-29 15:57:57.064000+00:00,7-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Ele'}, {'tag': 'Verbo', 'word': 'disse'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Subordinativa', 'word': 'embora'}, {'tag': 'Verbo de Ligação', 'word': 'estivesse'}, {'tag': 'Adjetivo', 'word': 'doente'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo', 'word': 'iria'}, {'tag': 'Preposição+Artigo', 'word': 'ao'}, {'tag': 'Substantivo', 'word': 'trabalho'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,L88rh_2hyK
2025-05-29 15:58:06.870000+00:00,3-ensino-medio,"[{'tag': 'Pronome', 'word': 'Eu'}, {'tag': 'Verbo', 'word': 'acho'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Pronome', 'word': 'ele'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo Auxiliar', 'word': 'vai'}, {'tag': 'Verbo', 'word': 'gostar'}, {'tag': 'Preposição+Artigo', 'word': 'da'}, {'tag': 'Substantivo', 'word': 'surpresa'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'preparamos'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,IRDP6HcFX6
2025-05-29 15:58:12.209000+00:00,4-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Ela'}, {'tag': 'Verbo', 'word': 'perguntou'}, {'tag': 'Conjunção Subordinativa', 'word': 'se'}, {'tag': 'Pronome', 'word': 'eu'}, {'tag': 'Verbo', 'word': 'queria'}, {'tag': 'Verbo', 'word': 'ir'}, {'tag': 'Preposição+Artigo', 'word': 'ao'}, {'tag': 'Substantivo', 'word': 'parque'}, {'tag': 'Preposição+Artigo', 'word': 'no'}, {'tag': 'Substantivo', 'word': 'domingo'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,Q-ACeEtStI
2025-05-29 15:58:23.609000+00:00,9-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'Maria'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'gostou'}, {'tag': 'Preposição+Artigo', 'word': 'do'}, {'tag': 'Substantivo', 'word': 'filme'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,vzGBujbaQ7
2025-05-29 15:58:36.664000+00:00,9-ensino-fundamental,"[{'tag': 'Conjunção Subordinativa', 'word': 'Se'}, {'tag': 'Pronome', 'word': 'eu'}, {'tag': 'Verbo', 'word': 'soubesse'}, {'tag': 'Advérbio', 'word': 'antes'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo Auxiliar', 'word': 'teria'}, {'tag': 'Pronome', 'word': 'me'}, {'tag': 'Verbo', 'word': 'preparado'}, {'tag': 'Advérbio', 'word': 'melhor'}, {'tag': 'Preposição', 'word': 'para'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'prova'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,-0TVMozSPL
2025-05-29 15:58:48.243000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'policial'}, {'tag': 'Verbo', 'word': 'observou'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'suspeito'}, {'tag': 'Verbo', 'word': 'andando'}, {'tag': 'Preposição+Artigo', 'word': 'pela'}, {'tag': 'Substantivo', 'word': 'praça'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,9fxyQ2a5Iz
2025-05-29 15:59:33.403000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'janela'}, {'tag': 'Verbo', 'word': 'quebrou'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'vento'}, {'tag': 'Adjetivo', 'word': 'forte'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,VPVPRv7WQe
2025-05-29 16:00:36.575000+00:00,5-ensino-fundamental,"[{'tag': 'Conjunção Subordinativa', 'word': 'Se'}, {'tag': 'Verbo', 'word': 'chover'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo Auxiliar', 'word': 'vamos'}, {'tag': 'Verbo', 'word': 'ficar'}, {'tag': 'Preposição', 'word': 'em'}, {'tag': 'Substantivo', 'word': 'casa'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,tskF49vJZi
2025-05-29 16:01:00.667000+00:00,9-ensino-fundamental,"[{'tag': 'Verbo', 'word': 'Seja'}, {'tag': 'Advérbio', 'word': 'como'}, {'tag': 'Verbo', 'word': 'for'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'devemos'}, {'tag': 'Verbo', 'word': 'ignorar'}, {'tag': 'Pronome', 'word': 'o'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo Auxiliar', 'word': 'foi'}, {'tag': 'Verbo', 'word': 'dito'}, {'tag': 'Preposição+Artigo', 'word': 'na'}, {'tag': 'Substantivo', 'word': 'assembleia'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,dOptur3wNY
2025-05-29 16:01:38.622000+00:00,5-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Mesmo'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Verbo Auxiliar', 'word': 'esteja'}, {'tag': 'Verbo', 'word': 'chovendo'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo', 'word': 'iremos'}, {'tag': 'Preposição+Artigo', 'word': 'ao'}, {'tag': 'Substantivo', 'word': 'parque'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,t-bzoBATLs
2025-05-29 16:03:04.640000+00:00,1-ensino-medio,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'música'}, {'tag': 'Verbo', 'word': 'tocava'}, {'tag': 'Advérbio', 'word': 'enquanto'}, {'tag': 'Pronome', 'word': 'ela'}, {'tag': 'Verbo', 'word': 'estudava'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,Z02Gesl8K5
2025-05-29 16:03:08.291000+00:00,8-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Não'}, {'tag': 'Verbo', 'word': 'é'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Pronome', 'word': 'eu'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'queira'}, {'tag': 'Verbo', 'word': 'ir'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Coordenativa', 'word': 'mas'}, {'tag': 'Verbo de Ligação', 'word': 'estou'}, {'tag': 'Advérbio', 'word': 'muito'}, {'tag': 'Adjetivo', 'word': 'cansado'}, {'tag': 'Advérbio', 'word': 'hoje'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,WnFvQMV65s
2025-05-29 16:04:25.124000+00:00,6-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'motorista'}, {'tag': 'Verbo', 'word': 'parou'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'carro'}, {'tag': 'Advérbio', 'word': 'perto'}, {'tag': 'Preposição+Artigo', 'word': 'da'}, {'tag': 'Substantivo', 'word': 'praça'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,Lqbg9IHMPA
2025-05-29 16:07:59.513000+00:00,4-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'janela'}, {'tag': 'Verbo', 'word': 'quebrou'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'vento'}, {'tag': 'Adjetivo', 'word': 'forte'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,Vmo2eArd7y
2025-05-29 16:15:37.741000+00:00,5-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Você'}, {'tag': 'Advérbio', 'word': 'já'}, {'tag': 'Verbo', 'word': 'pensou'}, {'tag': 'Preposição+Pronome', 'word': 'no'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo Auxiliar', 'word': 'vai'}, {'tag': 'Verbo', 'word': 'fazer'}, {'tag': 'Preposição+Artigo', 'word': 'nas'}, {'tag': 'Substantivo', 'word': 'férias'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,iEMZBdrGeO
2025-05-29 16:21:16.330000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'menina'}, {'tag': 'Verbo', 'word': 'comeu'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'maçã'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,8ZIiPprmZ0
2025-05-29 16:25:38.579000+00:00,4-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'Pedro'}, {'tag': 'Verbo', 'word': 'viu'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'mulher'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'bolsa'}, {'tag': 'Adjetivo', 'word': 'vermelha'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,81sqwARTp2
2025-05-29 16:28:12.018000+00:00,5-ensino-fundamental,"[{'tag': 'Interjeição', 'word': 'Ei'}, {'tag': 'Pontuação', 'word': '!'}, {'tag': 'Pronome', 'word': 'Você'}, {'tag': 'Verbo', 'word': 'esqueceu'}, {'tag': 'Artigo', 'word': 'seu'}, {'tag': 'Substantivo', 'word': 'casaco'}, {'tag': 'Advérbio', 'word': 'aqui'}, {'tag': 'Advérbio', 'word': 'ontem'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,wcsF77yVOq
2025-05-29 16:28:19.891000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'menina'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'vestido'}, {'tag': 'Adjetivo', 'word': 'azul'}, {'tag': 'Verbo', 'word': 'dançou'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,VwKDicOMid
2025-05-29 16:28:50.425000+00:00,9-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Não'}, {'tag': 'Verbo', 'word': 'é'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Pronome', 'word': 'eu'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'goste'}, {'tag': 'Conjunção Subordinativa', 'word': 'de'}, {'tag': 'Verbo', 'word': 'estudar'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Coordenativa', 'word': 'mas'}, {'tag': 'Verbo', 'word': 'prefiro'}, {'tag': 'Verbo', 'word': 'fazer'}, {'tag': 'Artigo', 'word': 'outra'}, {'tag': 'Substantivo', 'word': 'coisa'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,Xv24ztEXD4
2025-05-29 16:29:43.150000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'criança'}, {'tag': 'Verbo', 'word': 'viu'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'homem'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'binóculo'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,huwjw1821B
2025-05-29 16:29:47.268000+00:00,4-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Ontem'}, {'tag': 'Preposição+Artigo', 'word': 'à'}, {'tag': 'Substantivo', 'word': 'noite'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo', 'word': 'choveu'}, {'tag': 'Advérbio', 'word': 'bastante'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Coordenativa', 'word': 'mas'}, {'tag': 'Advérbio', 'word': 'hoje'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'sol'}, {'tag': 'Advérbio', 'word': 'já'}, {'tag': 'Verbo', 'word': 'voltou'}, {'tag': 'Conjunção Subordinativa', 'word': 'a'}, {'tag': 'Verbo', 'word': 'brilhar'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,pDyr5H3Z51
2025-05-29 16:30:22.958000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Adjetivo', 'word': 'velho'}, {'tag': 'Substantivo', 'word': 'relógio'}, {'tag': 'Verbo', 'word': 'parou'}, {'tag': 'Advérbio', 'word': 'ontem'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,CXIvQuT4St
2025-05-29 16:30:40.578000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'professor'}, {'tag': 'Verbo', 'word': 'perguntou'}, {'tag': 'Conjunção Subordinativa', 'word': 'se'}, {'tag': 'Pronome', 'word': 'todos'}, {'tag': 'Verbo Auxiliar', 'word': 'haviam'}, {'tag': 'Verbo', 'word': 'entendido'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'explicação'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,lNjDo_yRSz
2025-05-29 16:30:45.038000+00:00,8-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Ele'}, {'tag': 'Verbo', 'word': 'correu'}, {'tag': 'Advérbio', 'word': 'rápido'}, {'tag': 'Conjunção Subordinativa', 'word': 'para'}, {'tag': 'Verbo', 'word': 'pegar'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'ônibus'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,V7pcbumbWv
2025-05-29 16:31:39.198000+00:00,1-ensino-medio,"[{'tag': 'Advérbio', 'word': 'Claro'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Subordinativa', 'word': 'porque'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'poderia'}, {'tag': 'Verbo', 'word': 'haver'}, {'tag': 'Pronome', 'word': 'nada'}, {'tag': 'Advérbio', 'word': 'mais'}, {'tag': 'Adjetivo', 'word': 'divertido'}, {'tag': 'Preposição+Pronome', 'word': 'do'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'ficar'}, {'tag': 'Verbo', 'word': 'preso'}, {'tag': 'Preposição+Artigo', 'word': 'no'}, {'tag': 'Substantivo', 'word': 'trânsito'}, {'tag': 'Preposição', 'word': 'por'}, {'tag': 'Substantivo', 'word': 'horas'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,5wQxLZFzww
2025-05-29 16:34:59.266000+00:00,2-ensino-medio,"[{'tag': 'Verbo de Ligação', 'word': 'Seja'}, {'tag': 'Adjetivo', 'word': 'gentil'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Artigo', 'word': 'os'}, {'tag': 'Pronome', 'word': 'outros'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Subordinativa', 'word': 'pois'}, {'tag': 'Pronome', 'word': 'todos'}, {'tag': 'Verbo', 'word': 'merecem'}, {'tag': 'Substantivo', 'word': 'respeito'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,Z9kKOw8r5d
2025-05-29 16:48:43.159000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Eles'}, {'tag': 'Verbo', 'word': 'deixaram'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'cachorro'}, {'tag': 'Preposição+Artigo', 'word': 'no'}, {'tag': 'Substantivo', 'word': 'quintal'}, {'tag': 'Verbo', 'word': 'preso'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,J4VGHsrn2w
2025-05-29 16:49:32.784000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Você'}, {'tag': 'Verbo', 'word': 'sabe'}, {'tag': 'Pronome', 'word': 'onde'}, {'tag': 'Verbo', 'word': 'está'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'livro'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'deixei'}, {'tag': 'Preposição', 'word': 'sobre'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'mesa'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,TGB8B4eTd5
2025-05-29 16:52:49.227000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'Os'}, {'tag': 'Substantivo', 'word': 'alunos'}, {'tag': 'Verbo', 'word': 'estudaram'}, {'tag': 'Advérbio', 'word': 'bastante'}, {'tag': 'Preposição', 'word': 'para'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'prova'}, {'tag': 'Adjetivo', 'word': 'final'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,rOaKQ88K-6
2025-05-29 16:54:08.119000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'cão'}, {'tag': 'Verbo', 'word': 'mordeu'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'carteiro'}, {'tag': 'Verbo', 'word': 'brincando'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,p7qhTYaQlE
2025-05-29 16:54:35.924000+00:00,9-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Finalmente'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo', 'word': 'conseguimos'}, {'tag': 'Verbo', 'word': 'terminar'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'projeto'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo de Ligação', 'word': 'estava'}, {'tag': 'Adjetivo', 'word': 'atrasado'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,zr_27p7xlg
2025-05-29 16:56:07.704000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Quem'}, {'tag': 'Verbo', 'word': 'disse'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Verbo', 'word': 'estudar'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'pode'}, {'tag': 'Verbo de Ligação', 'word': 'ser'}, {'tag': 'Adjetivo', 'word': 'divertido'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,lyvwcCAs3u
2025-05-29 16:58:16.870000+00:00,6-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'As'}, {'tag': 'Substantivo', 'word': 'estrelas'}, {'tag': 'Verbo', 'word': 'brilham'}, {'tag': 'Preposição+Artigo', 'word': 'à'}, {'tag': 'Substantivo', 'word': 'noite'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,KVT3z7PE_F
2025-05-29 16:59:16.721000+00:00,6-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'filme'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'vimos'}, {'tag': 'Advérbio', 'word': 'ontem'}, {'tag': 'Verbo de Ligação', 'word': 'foi'}, {'tag': 'Adjetivo', 'word': 'emocionante'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,PgUr-SMhqw
2025-05-29 16:59:24.770000+00:00,6-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'moça'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'canta'}, {'tag': 'Verbo', 'word': 'chegou'}, {'tag': 'Advérbio', 'word': 'agora'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,zz_iWJzUKL
