startTime,serie,words,eventType,sessionId
2025-05-29 13:07:38.703000+00:00,8-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'apresentação'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'deveria'}, {'tag': 'Verbo', 'word': 'começar'}, {'tag': 'Preposição+Artigo', 'word': 'às'}, {'tag': 'Numeral', 'word': 'oito'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo Auxiliar', 'word': 'foi'}, {'tag': 'Verbo', 'word': 'adiada'}, {'tag': 'Preposição', 'word': 'sem'}, {'tag': 'Adjetivo', 'word': 'maiores'}, {'tag': 'Substantivo', 'word': 'explicações'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,l4eSGvd9Xv
2025-05-29 13:16:50.677000+00:00,8-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'Mamãe'}, {'tag': 'Verbo', 'word': 'fez'}, {'tag': 'Substantivo', 'word': 'arroz'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,5blxPOuNv4
2025-05-29 13:16:58.273000+00:00,8-ensino-fundamental,"[{'tag': 'Conjunção Subordinativa', 'word': 'Quando'}, {'tag': 'Verbo', 'word': 'crescer'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo', 'word': 'quero'}, {'tag': 'Verbo de Ligação', 'word': 'ser'}, {'tag': 'Substantivo', 'word': 'astronauta'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,1OvmgJJ6sZ
2025-05-29 13:37:23.385000+00:00,8-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'artista'}, {'tag': 'Verbo', 'word': 'desenhou'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'retrato'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Substantivo', 'word': 'carvão'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,ON-Wp809MI
2025-05-29 13:37:48.656000+00:00,8-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'professor'}, {'tag': 'Verbo', 'word': 'perguntou'}, {'tag': 'Conjunção Subordinativa', 'word': 'se'}, {'tag': 'Pronome', 'word': 'todos'}, {'tag': 'Verbo Auxiliar', 'word': 'haviam'}, {'tag': 'Verbo', 'word': 'entendido'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'explicação'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,Yku2gbWDjr
2025-05-29 13:38:16.785000+00:00,8-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'biblioteca'}, {'tag': 'Verbo', 'word': 'abre'}, {'tag': 'Preposição+Artigo', 'word': 'às'}, {'tag': 'Numeral', 'word': 'oito'}, {'tag': 'Preposição+Artigo', 'word': 'da'}, {'tag': 'Substantivo', 'word': 'manhã'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,B_wFi49zkt
2025-05-29 13:39:57.281000+00:00,8-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'professor'}, {'tag': 'Verbo', 'word': 'explicou'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'lição'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Subordinativa', 'word': 'embora'}, {'tag': 'Artigo', 'word': 'alguns'}, {'tag': 'Substantivo', 'word': 'alunos'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo Auxiliar', 'word': 'tenham'}, {'tag': 'Verbo', 'word': 'entendido'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,GXyOzQ6NJW
2025-05-29 13:40:03.354000+00:00,8-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'homem'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Pronome', 'word': 'ela'}, {'tag': 'Verbo', 'word': 'viu'}, {'tag': 'Advérbio', 'word': 'ontem'}, {'tag': 'Preposição+Artigo', 'word': 'no'}, {'tag': 'Substantivo', 'word': 'museu'}, {'tag': 'Verbo de Ligação', 'word': 'é'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Pronome', 'word': 'mesmo'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'desapareceu'}, {'tag': 'Preposição+Artigo', 'word': 'na'}, {'tag': 'Substantivo', 'word': 'semana'}, {'tag': 'Adjetivo', 'word': 'passada'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,ERdhVZY2aM
2025-05-29 13:43:33.569000+00:00,8-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'Os'}, {'tag': 'Substantivo', 'word': 'alunos'}, {'tag': 'Verbo', 'word': 'estudaram'}, {'tag': 'Advérbio', 'word': 'bastante'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,rZvC0RiJEH
2025-05-29 13:44:10.824000+00:00,8-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Francamente'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'sei'}, {'tag': 'Advérbio', 'word': 'como'}, {'tag': 'Pronome', 'word': 'você'}, {'tag': 'Verbo', 'word': 'aguenta'}, {'tag': 'Pronome', 'word': 'tudo'}, {'tag': 'Pronome', 'word': 'isso'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,YA6sxVngr_
2025-05-29 13:44:37.924000+00:00,8-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Ela'}, {'tag': 'Verbo', 'word': 'disse'}, {'tag': 'Preposição+Artigo', 'word': 'ao'}, {'tag': 'Substantivo', 'word': 'amigo'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'viu'}, {'tag': 'Preposição+Artigo', 'word': 'na'}, {'tag': 'Substantivo', 'word': 'praça'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo Auxiliar', 'word': 'iria'}, {'tag': 'Verbo', 'word': 'viajar'}, {'tag': 'Preposição+Artigo', 'word': 'no'}, {'tag': 'Substantivo', 'word': 'fim'}, {'tag': 'Preposição', 'word': 'de'}, {'tag': 'Substantivo', 'word': 'semana'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,Va1ubyMvHn
2025-05-29 13:44:55.037000+00:00,8-ensino-fundamental,"[{'tag': 'Interjeição', 'word': 'Ah'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Subordinativa', 'word': 'se'}, {'tag': 'Pronome', 'word': 'eu'}, {'tag': 'Verbo', 'word': 'soubesse'}, {'tag': 'Preposição+Pronome', 'word': 'disso'}, {'tag': 'Advérbio', 'word': 'antes'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo Auxiliar', 'word': 'teria'}, {'tag': 'Verbo', 'word': 'feito'}, {'tag': 'Pronome', 'word': 'tudo'}, {'tag': 'Adjetivo', 'word': 'diferente'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,N9yCjPPGgR
2025-05-29 13:45:08.929000+00:00,8-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'menino'}, {'tag': 'Verbo', 'word': 'perdeu'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'ônibus'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,nAuuYFmjWJ
2025-05-29 13:46:51.261000+00:00,8-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Você'}, {'tag': 'Advérbio', 'word': 'já'}, {'tag': 'Verbo', 'word': 'terminou'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'dever'}, {'tag': 'Preposição', 'word': 'de'}, {'tag': 'Substantivo', 'word': 'casa'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,L4iThK820y
2025-05-29 14:17:09.586000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Ele'}, {'tag': 'Verbo', 'word': 'sabia'}, {'tag': 'Verbo', 'word': 'pintar'}, {'tag': 'Substantivo', 'word': 'casas'}, {'tag': 'Adjetivo', 'word': 'antigas'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,eUItb_VP99
2025-05-29 14:17:17.342000+00:00,9-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Não'}, {'tag': 'Verbo', 'word': 'é'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Pronome', 'word': 'eu'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'goste'}, {'tag': 'Conjunção Subordinativa', 'word': 'de'}, {'tag': 'Verbo', 'word': 'estudar'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Coordenativa', 'word': 'mas'}, {'tag': 'Verbo', 'word': 'prefiro'}, {'tag': 'Verbo', 'word': 'fazer'}, {'tag': 'Artigo', 'word': 'outra'}, {'tag': 'Substantivo', 'word': 'coisa'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,iCXqEkXmCJ
2025-05-29 14:18:04.857000+00:00,9-ensino-fundamental,"[{'tag': 'Verbo de Ligação', 'word': 'Seja'}, {'tag': 'Adjetivo', 'word': 'gentil'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Artigo', 'word': 'os'}, {'tag': 'Pronome', 'word': 'outros'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Subordinativa', 'word': 'pois'}, {'tag': 'Pronome', 'word': 'todos'}, {'tag': 'Verbo', 'word': 'merecem'}, {'tag': 'Substantivo', 'word': 'respeito'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,IiNw_iTSnH
2025-05-29 14:18:45.150000+00:00,3-ensino-medio,"[{'tag': 'Artigo', 'word': 'Meu'}, {'tag': 'Substantivo', 'word': 'amigo'}, {'tag': 'Nome Próprio', 'word': 'João'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Pronome', 'word': 'você'}, {'tag': 'Verbo', 'word': 'veio'}, {'tag': 'Preposição', 'word': 'para'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'festa'}, {'tag': 'Advérbio', 'word': 'ontem'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,rOLhcezOcD
2025-05-29 14:18:56.758000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'professora'}, {'tag': 'Verbo', 'word': 'corrigiu'}, {'tag': 'Artigo', 'word': 'as'}, {'tag': 'Substantivo', 'word': 'provas'}, {'tag': 'Advérbio', 'word': 'ontem'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,nGti_ETecw
2025-05-29 14:19:51.701000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Quem'}, {'tag': 'Verbo', 'word': 'disse'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Verbo', 'word': 'estudar'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'pode'}, {'tag': 'Verbo de Ligação', 'word': 'ser'}, {'tag': 'Adjetivo', 'word': 'divertido'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,1a8H0SqIgE
2025-05-29 14:20:19.180000+00:00,9-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'Chico'}, {'tag': 'Verbo', 'word': 'foi'}, {'tag': 'Preposição+Artigo', 'word': 'ao'}, {'tag': 'Substantivo', 'word': 'banco'}, {'tag': 'Conjunção Coordenativa', 'word': 'e'}, {'tag': 'Verbo', 'word': 'sacou'}, {'tag': 'Substantivo', 'word': 'dinheiro'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,q50M_12HSW
2025-05-29 14:20:22.432000+00:00,9-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Claro'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Subordinativa', 'word': 'porque'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'poderia'}, {'tag': 'Verbo', 'word': 'haver'}, {'tag': 'Pronome', 'word': 'nada'}, {'tag': 'Advérbio', 'word': 'mais'}, {'tag': 'Adjetivo', 'word': 'divertido'}, {'tag': 'Preposição+Pronome', 'word': 'do'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'ficar'}, {'tag': 'Verbo', 'word': 'preso'}, {'tag': 'Preposição+Artigo', 'word': 'no'}, {'tag': 'Substantivo', 'word': 'trânsito'}, {'tag': 'Preposição', 'word': 'por'}, {'tag': 'Substantivo', 'word': 'horas'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,LepyzsuGRX
2025-05-29 14:20:44.731000+00:00,9-ensino-fundamental,"[{'tag': 'Conjunção Subordinativa', 'word': 'Quando'}, {'tag': 'Verbo', 'word': 'chove'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Artigo', 'word': 'os'}, {'tag': 'Substantivo', 'word': 'carros'}, {'tag': 'Verbo', 'word': 'deslizam'}, {'tag': 'Advérbio', 'word': 'mais'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,NQOSRT9A8J
2025-05-29 14:20:56.396000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Eles'}, {'tag': 'Verbo', 'word': 'correram'}, {'tag': 'Conjunção Subordinativa', 'word': 'porque'}, {'tag': 'Verbo de Ligação', 'word': 'estavam'}, {'tag': 'Adjetivo', 'word': 'atrasados'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,VsdHmykeOq
2025-05-29 14:21:27.124000+00:00,9-ensino-fundamental,"[{'tag': 'Interjeição', 'word': 'Ah'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Pronome', 'word': 'eu'}, {'tag': 'Advérbio', 'word': 'realmente'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'esperava'}, {'tag': 'Verbo', 'word': 'encontrar'}, {'tag': 'Pronome', 'word': 'você'}, {'tag': 'Advérbio', 'word': 'aqui'}, {'tag': 'Pontuação', 'word': '!'}]",new-session,SWJA5VOApL
2025-05-29 14:24:24.223000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'artista'}, {'tag': 'Verbo', 'word': 'desenhou'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'retrato'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Substantivo', 'word': 'carvão'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,aMZKmFSssa
2025-05-29 14:24:31.251000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Ela'}, {'tag': 'Verbo de Ligação', 'word': 'estava'}, {'tag': 'Advérbio', 'word': 'tão'}, {'tag': 'Adjetivo', 'word': 'cansada'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Advérbio', 'word': 'mal'}, {'tag': 'Verbo', 'word': 'conseguia'}, {'tag': 'Verbo', 'word': 'manter'}, {'tag': 'Artigo', 'word': 'os'}, {'tag': 'Substantivo', 'word': 'olhos'}, {'tag': 'Verbo', 'word': 'abertos'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,4liEqxGbgV
2025-05-29 14:24:36.676000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Eles'}, {'tag': 'Verbo', 'word': 'abriram'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'janela'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Substantivo', 'word': 'dificuldade'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,xa1qyTnQ__
2025-05-29 14:24:37.169000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'luz'}, {'tag': 'Preposição+Artigo', 'word': 'da'}, {'tag': 'Substantivo', 'word': 'rua'}, {'tag': 'Verbo', 'word': 'apagou'}, {'tag': 'Advérbio', 'word': 'cedo'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,sAf3GuJiKj
2025-05-29 14:24:42.069000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Ela'}, {'tag': 'Verbo', 'word': 'terminou'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'livro'}, {'tag': 'Verbo', 'word': 'chorando'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,-z15Z4-2KZ
2025-05-29 14:24:44.956000+00:00,4-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'palavra'}, {'tag': 'Adjetivo', 'word': 'certa'}, {'tag': 'Verbo', 'word': 'muda'}, {'tag': 'Pronome', 'word': 'tudo'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,ntMXwt7CZe
2025-05-29 14:24:46.490000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Eles'}, {'tag': 'Verbo', 'word': 'correram'}, {'tag': 'Conjunção Subordinativa', 'word': 'porque'}, {'tag': 'Verbo de Ligação', 'word': 'estavam'}, {'tag': 'Adjetivo', 'word': 'atrasados'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,M1V1BhAfEd
2025-05-29 14:24:51.117000+00:00,9-ensino-fundamental,"[{'tag': 'Verbo', 'word': 'Será'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Advérbio', 'word': 'amanhã'}, {'tag': 'Verbo', 'word': 'teremos'}, {'tag': 'Substantivo', 'word': 'aula'}, {'tag': 'Preposição', 'word': 'de'}, {'tag': 'Substantivo', 'word': 'matemática'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,TL5QmiII4i
2025-05-29 14:24:51.393000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Eu'}, {'tag': 'Verbo', 'word': 'sabia'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Pronome', 'word': 'ela'}, {'tag': 'Verbo', 'word': 'sabia'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'resposta'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,9o6PkKi4qd
2025-05-29 14:24:58.757000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'luz'}, {'tag': 'Preposição+Artigo', 'word': 'da'}, {'tag': 'Substantivo', 'word': 'rua'}, {'tag': 'Verbo', 'word': 'apagou'}, {'tag': 'Advérbio', 'word': 'cedo'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,kRUsp4LDZJ
2025-05-29 14:25:08.629000+00:00,9-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'Maria'}, {'tag': 'Verbo', 'word': 'foi'}, {'tag': 'Preposição+Artigo', 'word': 'à'}, {'tag': 'Substantivo', 'word': 'escola'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Nome Próprio', 'word': 'João'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,bIU-Lc6G3p
2025-05-29 14:25:12.981000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Ele'}, {'tag': 'Verbo', 'word': 'pintou'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'quadro'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'pincel'}, {'tag': 'Adjetivo', 'word': 'novo'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,wY0mI6guke
2025-05-29 14:25:17.011000+00:00,9-ensino-fundamental,"[{'tag': 'Conjunção Subordinativa', 'word': 'Se'}, {'tag': 'Pronome', 'word': 'eu'}, {'tag': 'Verbo', 'word': 'soubesse'}, {'tag': 'Advérbio', 'word': 'antes'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo Auxiliar', 'word': 'teria'}, {'tag': 'Pronome', 'word': 'me'}, {'tag': 'Verbo', 'word': 'preparado'}, {'tag': 'Advérbio', 'word': 'melhor'}, {'tag': 'Preposição', 'word': 'para'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'prova'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,X0ETLFKtv2
2025-05-29 14:25:38.861000+00:00,3-ensino-medio,"[{'tag': 'Nome Próprio', 'word': 'Pedro'}, {'tag': 'Conjunção Coordenativa', 'word': 'e'}, {'tag': 'Nome Próprio', 'word': 'Ana'}, {'tag': 'Verbo', 'word': 'jogaram'}, {'tag': 'Substantivo', 'word': 'futebol'}, {'tag': 'Preposição+Artigo', 'word': 'no'}, {'tag': 'Substantivo', 'word': 'parque'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,hOJJoTRi0C
2025-05-29 14:25:38.938000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'cachorro'}, {'tag': 'Verbo', 'word': 'mordeu'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'carteiro'}, {'tag': 'Verbo', 'word': 'brincando'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,JdDRxYSgJg
2025-05-29 14:25:53.928000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'menina'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'vestido'}, {'tag': 'Adjetivo', 'word': 'azul'}, {'tag': 'Verbo', 'word': 'dançou'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,19VyD5A9iB
2025-05-29 14:25:57.668000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'homem'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Pronome', 'word': 'ela'}, {'tag': 'Verbo', 'word': 'viu'}, {'tag': 'Advérbio', 'word': 'ontem'}, {'tag': 'Preposição+Artigo', 'word': 'no'}, {'tag': 'Substantivo', 'word': 'museu'}, {'tag': 'Verbo de Ligação', 'word': 'é'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Pronome', 'word': 'mesmo'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'desapareceu'}, {'tag': 'Preposição+Artigo', 'word': 'na'}, {'tag': 'Substantivo', 'word': 'semana'}, {'tag': 'Adjetivo', 'word': 'passada'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,ovmxUrCTPU
2025-05-29 14:26:01.333000+00:00,9-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'João'}, {'tag': 'Advérbio', 'word': 'sempre'}, {'tag': 'Verbo', 'word': 'estuda'}, {'tag': 'Advérbio', 'word': 'antes'}, {'tag': 'Preposição+Artigo', 'word': 'das'}, {'tag': 'Substantivo', 'word': 'provas'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,5e85Et5xQl
2025-05-29 14:26:02.896000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Eu'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'disse'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'queria'}, {'tag': 'Substantivo', 'word': 'ajuda'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Advérbio', 'word': 'só'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Advérbio', 'word': 'talvez'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo de Ligação', 'word': 'seja'}, {'tag': 'Adjetivo', 'word': 'necessário'}, {'tag': 'Advérbio', 'word': 'agora'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,xz-_kuJSY8
2025-05-29 14:26:06.967000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Ele'}, {'tag': 'Verbo', 'word': 'correu'}, {'tag': 'Advérbio', 'word': 'rápido'}, {'tag': 'Conjunção Subordinativa', 'word': 'para'}, {'tag': 'Verbo', 'word': 'pegar'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'ônibus'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,YHiHIT2FZx
2025-05-29 14:26:14.978000+00:00,9-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Todos'}, {'tag': 'Verbo', 'word': 'esperavam'}, {'tag': 'Preposição+Artigo', 'word': 'pelo'}, {'tag': 'Substantivo', 'word': 'anúncio'}, {'tag': 'Preposição+Artigo', 'word': 'do'}, {'tag': 'Substantivo', 'word': 'resultado'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,7LGpNzr3KD
2025-05-29 14:26:15.490000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'cachorro'}, {'tag': 'Verbo', 'word': 'latiu'}, {'tag': 'Advérbio', 'word': 'alto'}, {'tag': 'Conjunção Subordinativa', 'word': 'quando'}, {'tag': 'Verbo', 'word': 'viu'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'carteiro'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,nfrV5VZFng
2025-05-29 14:26:24.032000+00:00,9-ensino-fundamental,"[{'tag': 'Conjunção Subordinativa', 'word': 'Embora'}, {'tag': 'Verbo', 'word': 'parecesse'}, {'tag': 'Adjetivo', 'word': 'simples'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'tarefa'}, {'tag': 'Verbo', 'word': 'exigia'}, {'tag': 'Substantivo', 'word': 'atenção'}, {'tag': 'Verbo', 'word': 'redobrada'}, {'tag': 'Conjunção Coordenativa', 'word': 'e'}, {'tag': 'Substantivo', 'word': 'conhecimento'}, {'tag': 'Adjetivo', 'word': 'prévio'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,qsqH0-SPb-
2025-05-29 14:26:31.543000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'menina'}, {'tag': 'Verbo', 'word': 'caiu'}, {'tag': 'Preposição+Artigo', 'word': 'na'}, {'tag': 'Substantivo', 'word': 'escada'}, {'tag': 'Conjunção Coordenativa', 'word': 'e'}, {'tag': 'Verbo', 'word': 'machucou'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'braço'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,_pDByadLqB
2025-05-29 14:26:35.207000+00:00,4-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'Que'}, {'tag': 'Adjetivo', 'word': 'ótimo'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Pronome', 'word': 'você'}, {'tag': 'Verbo', 'word': 'conseguiu'}, {'tag': 'Verbo', 'word': 'resolver'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'problema'}, {'tag': 'Pontuação', 'word': '!'}]",new-session,UCRNGYf64o
